ID,Ref_Code,Strata_Code,Latitude,Longitude,Year1,Year2,Year3,Type1,Type2,Type3
2710,1,1,-1.675043595,-66.44186878,N/A,N/A,N/A,N/A,N/A,N/A
2711,5,4,-6.989207321,-51.55687435,1996,1998,2001,D/ND,D/ND,Deforestation
2712,2,2,-11.77192773,-51.14912905,N/A,N/A,N/A,N/A,N/A,N/A
2713,2,1,-15.11985896,-62.73065885,N/A,N/A,N/A,N/A,N/A,N/A
2714,1,1,3.009580781,-58.40446227,N/A,N/A,N/A,N/A,N/A,N/A
2715,2,5,6.353469594,-61.67235361,N/A,N/A,N/A,N/A,N/A,N/A
2716,2,4,7.563769777,-61.61144783,N/A,N/A,N/A,N/A,N/A,N/A
2717,1,2,1.423605146,-52.61544908,N/A,N/A,N/A,N/A,N/A,N/A
2718,1,1,0.179079152,-63.63912509,N/A,N/A,N/A,N/A,N/A,N/A
2719,4,3,-7.900368514,-49.32276424,1995,1998,2006,D/ND,D/ND,D/ND
2720,4,3,-12.38421942,-54.38117761,2002,2008,2014,D/ND,D/ND,D/ND
2721,1,1,3.599504428,-66.37233918,N/A,N/A,N/A,N/A,N/A,N/A
2722,4,3,1.845094678,-60.87599711,2013,2016,N/A,D/ND,D/ND,N/A
2723,1,1,-6.088825912,-59.30592166,N/A,N/A,N/A,N/A,N/A,N/A
2724,1,1,6.663118873,-65.42129279,N/A,N/A,N/A,N/A,N/A,N/A
2725,1,2,-5.577325189,-78.12365057,N/A,N/A,N/A,N/A,N/A,N/A
2726,2,2,1.138210381,-50.86130883,N/A,N/A,N/A,N/A,N/A,N/A
2727,1,1,-11.0814826,-69.22844279,N/A,N/A,N/A,N/A,N/A,N/A
2728,3,4,-9.639956061,-75.34839533,2006,N/A,N/A,Deforestation,N/A,N/A
2729,1,1,-5.197607318,-71.87326265,N/A,N/A,N/A,N/A,N/A,N/A
2730,1,1,6.531605515,-58.45701371,N/A,N/A,N/A,N/A,N/A,N/A
2731,2,2,-5.740369413,-73.87911085,N/A,N/A,N/A,N/A,N/A,N/A
2732,1,1,-0.351825181,-58.3284648,N/A,N/A,N/A,N/A,N/A,N/A
2733,1,1,-3.384717243,-64.66077907,N/A,N/A,N/A,N/A,N/A,N/A
2734,1,1,-8.75358837,-54.50406714,N/A,N/A,N/A,N/A,N/A,N/A
2735,3,5,-10.94969975,-52.87416389,2003,2013,N/A,Deforestation,Deforestation,N/A
2736,1,1,4.192392515,-68.98616716,N/A,N/A,N/A,N/A,N/A,N/A
2737,1,1,-0.875992149,-55.90355252,N/A,N/A,N/A,N/A,N/A,N/A
2738,1,1,-5.460634033,-66.07454766,N/A,N/A,N/A,N/A,N/A,N/A
2739,2,2,-12.7787595,-52.93857309,N/A,N/A,N/A,N/A,N/A,N/A
2740,1,1,-5.739830424,-56.80096949,N/A,N/A,N/A,N/A,N/A,N/A
2741,1,1,-2.678371935,-70.785852,N/A,N/A,N/A,N/A,N/A,N/A
2742,1,1,-12.02902556,-73.86455814,N/A,N/A,N/A,N/A,N/A,N/A
2743,1,1,-0.953876084,-72.35215453,N/A,N/A,N/A,N/A,N/A,N/A
2744,2,2,1.117459298,-60.81320487,N/A,N/A,N/A,N/A,N/A,N/A
2745,1,1,-6.626467609,-68.17876138,N/A,N/A,N/A,N/A,N/A,N/A
2746,3,7,3.591689085,-54.37336226,2017,N/A,N/A,Deforestation,N/A,N/A
2747,1,1,0.611617961,-66.18234549,N/A,N/A,N/A,N/A,N/A,N/A
2748,1,1,-2.895854066,-50.09217128,N/A,N/A,N/A,N/A,N/A,N/A
2749,1,1,-7.517955697,-52.88871659,N/A,N/A,N/A,N/A,N/A,N/A
2750,1,1,-1.750502078,-55.24409927,N/A,N/A,N/A,N/A,N/A,N/A
2751,1,1,-6.503578078,-66.51921373,N/A,N/A,N/A,N/A,N/A,N/A
2752,1,1,5.496207319,-59.2940639,N/A,N/A,N/A,N/A,N/A,N/A
2753,4,3,-2.971043055,-54.96032147,2016,N/A,N/A,D/ND,N/A,N/A
2754,2,2,-12.93830029,-52.48690017,N/A,N/A,N/A,N/A,N/A,N/A
2755,1,1,-8.121084579,-62.49215614,N/A,N/A,N/A,N/A,N/A,N/A
2756,4,1,0.821284748,-72.84236518,2016,2017,N/A,D/ND,D/ND,N/A
2757,2,7,-2.577850455,-45.66949564,N/A,N/A,N/A,N/A,N/A,N/A
2758,1,1,-10.23607808,-53.70097327,N/A,N/A,N/A,N/A,N/A,N/A
2759,1,1,-3.4714945,-66.57796355,N/A,N/A,N/A,N/A,N/A,N/A
2760,2,2,1.851832042,-55.75047959,N/A,N/A,N/A,N/A,N/A,N/A
2761,1,1,-10.68478657,-64.32687528,N/A,N/A,N/A,N/A,N/A,N/A
2762,2,2,-13.17841997,-65.71719784,N/A,N/A,N/A,N/A,N/A,N/A
2763,1,1,-7.650547033,-60.20549458,N/A,N/A,N/A,N/A,N/A,N/A
2764,1,1,4.561869592,-56.99231064,N/A,N/A,N/A,N/A,N/A,N/A
2765,1,1,-7.748104073,-69.90083178,N/A,N/A,N/A,N/A,N/A,N/A
2766,1,1,-6.081280063,-69.66394604,N/A,N/A,N/A,N/A,N/A,N/A
2767,3,4,-7.899290535,-50.69260522,2000,N/A,N/A,Deforestation,N/A,N/A
2768,1,1,-12.7687882,-57.56444765,N/A,N/A,N/A,N/A,N/A,N/A
2769,2,2,-0.272863268,-66.09583773,N/A,N/A,N/A,N/A,N/A,N/A
2771,1,1,-11.89104433,-69.60843016,N/A,N/A,N/A,N/A,N/A,N/A
2772,1,1,-1.45729197,-69.79249496,N/A,N/A,N/A,N/A,N/A,N/A
2773,1,1,-10.95886256,-73.82952385,N/A,N/A,N/A,N/A,N/A,N/A
2774,1,1,-5.429642156,-59.03049819,N/A,N/A,N/A,N/A,N/A,N/A
2775,1,1,-4.573188364,-63.51327112,N/A,N/A,N/A,N/A,N/A,N/A
2776,1,1,-5.920930785,-70.38187962,N/A,N/A,N/A,N/A,N/A,N/A
2777,1,1,-0.223545758,-64.40179477,N/A,N/A,N/A,N/A,N/A,N/A
2778,1,1,5.072561831,-52.74076407,N/A,N/A,N/A,N/A,N/A,N/A
2779,1,1,2.537156773,-62.61262022,N/A,N/A,N/A,N/A,N/A,N/A
2780,4,3,-5.784836019,-76.55600056,2001,2005,N/A,D/ND,D/ND,N/A
2781,1,1,-1.665611284,-67.06952167,N/A,N/A,N/A,N/A,N/A,N/A
2782,1,1,-5.218358401,-68.39354857,N/A,N/A,N/A,N/A,N/A,N/A
2783,1,1,-7.076523566,-52.98735161,N/A,N/A,N/A,N/A,N/A,N/A
2784,4,3,-13.26681419,-63.57040397,2010,N/A,N/A,D/ND,N/A,N/A
2785,4,3,-10.85052574,-55.95718194,1999,2008,N/A,D/ND,D/ND,N/A
2786,4,3,-9.587943606,-64.5349251,2015,N/A,N/A,D/ND,N/A,N/A
2787,2,6,-14.62129397,-65.71099947,N/A,N/A,N/A,N/A,N/A,N/A
2788,1,1,0.031126625,-71.93201247,N/A,N/A,N/A,N/A,N/A,N/A
2789,1,1,-11.39086238,-63.11549711,N/A,N/A,N/A,N/A,N/A,N/A
2790,1,1,5.232911109,-61.29101877,N/A,N/A,N/A,N/A,N/A,N/A
2791,1,1,-6.388234396,-59.37518177,N/A,N/A,N/A,N/A,N/A,N/A
2792,1,1,-15.87498279,-66.76229784,N/A,N/A,N/A,N/A,N/A,N/A
2793,4,3,-12.34783765,-65.40269766,2005,N/A,N/A,D/ND,N/A,N/A
2794,4,3,-6.527832591,-76.87130923,2009,N/A,N/A,D/ND,N/A,N/A
2795,4,4,-3.108754788,-48.6579211,2006,N/A,N/A,D/ND,N/A,N/A
2796,1,1,3.347257496,-57.93176877,N/A,N/A,N/A,N/A,N/A,N/A
2797,2,5,-4.125827353,-55.00074566,N/A,N/A,N/A,N/A,N/A,N/A
2798,1,1,-12.24812466,-73.5581428,N/A,N/A,N/A,N/A,N/A,N/A
2799,1,1,3.142172117,-52.13790468,N/A,N/A,N/A,N/A,N/A,N/A
2800,3,4,-9.873338372,-58.9057222,2005,N/A,N/A,Deforestation,N/A,N/A
2801,4,3,-11.0766317,-52.23061082,2006,2007,2010,D/ND,D/ND,D/ND
2802,6,6,1.201811103,-51.11517273,N/A,N/A,N/A,N/A,N/A,N/A
2803,1,1,-12.96039885,-70.1935029,N/A,N/A,N/A,N/A,N/A,N/A
2804,2,2,-2.374112549,-56.4323009,N/A,N/A,N/A,N/A,N/A,N/A
2805,2,4,-2.890464174,-68.62234947,N/A,N/A,N/A,N/A,N/A,N/A
2806,1,1,1.790387277,-54.36339096,N/A,N/A,N/A,N/A,N/A,N/A
2807,1,1,2.473556051,-63.09690199,N/A,N/A,N/A,N/A,N/A,N/A
2808,1,1,2.142886194,-62.60615235,N/A,N/A,N/A,N/A,N/A,N/A
2809,1,1,-3.213049192,-50.86211731,N/A,N/A,N/A,N/A,N/A,N/A
2810,2,3,3.138399192,-65.26768087,N/A,N/A,N/A,N/A,N/A,N/A
2811,1,1,0.650964171,-73.74328558,N/A,N/A,N/A,N/A,N/A,N/A
2812,1,1,-5.587565983,-62.19921552,N/A,N/A,N/A,N/A,N/A,N/A
2813,3,3,-6.766604793,-75.17295435,2013,N/A,N/A,Deforestation,N/A,N/A
2814,2,1,-7.050113097,-58.20018537,N/A,N/A,N/A,N/A,N/A,N/A
2815,3,4,2.958646304,-74.30302583,2017,N/A,N/A,Deforestation,N/A,N/A
2816,1,1,-7.641923206,-54.44935974,N/A,N/A,N/A,N/A,N/A,N/A
2817,1,1,-4.232008219,-52.34757147,N/A,N/A,N/A,N/A,N/A,N/A
2818,1,1,-5.15421869,-66.57446012,N/A,N/A,N/A,N/A,N/A,N/A
2819,1,1,-3.093124102,-71.41431337,N/A,N/A,N/A,N/A,N/A,N/A
2820,1,1,-3.76362663,-65.79481228,N/A,N/A,N/A,N/A,N/A,N/A
2821,1,1,4.386698111,-57.94605198,N/A,N/A,N/A,N/A,N/A,N/A
2822,1,1,1.74645966,-66.36991373,N/A,N/A,N/A,N/A,N/A,N/A
2823,1,1,-3.875197388,-57.39789999,N/A,N/A,N/A,N/A,N/A,N/A
2824,3,4,0.987293413,-75.48260363,2002,N/A,N/A,Deforestation,N/A,N/A
2825,2,4,-8.619380067,-74.8121011,N/A,N/A,N/A,N/A,N/A,N/A
2826,2,7,7.737593784,-62.82174802,N/A,N/A,N/A,N/A,N/A,N/A
2827,1,1,2.305391429,-54.20277219,N/A,N/A,N/A,N/A,N/A,N/A
2828,1,7,-10.58022267,-65.72959459,N/A,N/A,N/A,N/A,N/A,N/A
2829,1,1,-5.314298474,-57.06803862,N/A,N/A,N/A,N/A,N/A,N/A
2830,2,7,3.586568688,-51.49812453,N/A,N/A,N/A,N/A,N/A,N/A
2831,1,1,-2.537965256,-75.40040778,N/A,N/A,N/A,N/A,N/A,N/A
2832,1,1,2.941668145,-53.25118681,N/A,N/A,N/A,N/A,N/A,N/A
2833,1,1,-8.97807736,-70.46272799,N/A,N/A,N/A,N/A,N/A,N/A
2834,1,1,0.132456589,-52.171861,N/A,N/A,N/A,N/A,N/A,N/A
2835,1,1,1.366472294,-68.38115182,N/A,N/A,N/A,N/A,N/A,N/A
2836,1,1,2.715292694,-70.48590453,N/A,N/A,N/A,N/A,N/A,N/A
2837,1,1,4.211526631,-62.21619368,N/A,N/A,N/A,N/A,N/A,N/A
2838,4,3,-15.52706528,-66.64641517,2014,N/A,N/A,D/ND,N/A,N/A
2839,1,1,-1.639470309,-75.94263089,N/A,N/A,N/A,N/A,N/A,N/A
2840,1,1,-8.122432052,-61.41175235,N/A,N/A,N/A,N/A,N/A,N/A
2841,1,1,-0.504628611,-56.82980541,N/A,N/A,N/A,N/A,N/A,N/A
2842,1,1,-1.016129334,-75.29207096,N/A,N/A,N/A,N/A,N/A,N/A
2843,1,1,4.269198472,-58.53139422,N/A,N/A,N/A,N/A,N/A,N/A
2844,1,1,-6.825085118,-54.68301154,N/A,N/A,N/A,N/A,N/A,N/A
2845,1,1,-8.05883133,-67.73544279,N/A,N/A,N/A,N/A,N/A,N/A
2846,1,1,-9.543207505,-64.37430632,N/A,N/A,N/A,N/A,N/A,N/A
2848,3,4,-1.812755328,-47.25897471,2002,N/A,N/A,Deforestation,N/A,N/A
2849,1,6,-13.7492095,-70.09756283,N/A,N/A,N/A,N/A,N/A,N/A
2850,1,1,-8.970531511,-71.84873864,N/A,N/A,N/A,N/A,N/A,N/A
2851,1,1,-7.263552809,-77.08367096,N/A,N/A,N/A,N/A,N/A,N/A
2852,1,1,1.088623377,-67.50502492,N/A,N/A,N/A,N/A,N/A,N/A
2853,1,1,-8.044548117,-53.47675378,N/A,N/A,N/A,N/A,N/A,N/A
2854,3,4,-9.976554798,-58.36215162,2007,N/A,N/A,Deforestation,N/A,N/A
2855,1,1,2.874025004,-51.68811822,N/A,N/A,N/A,N/A,N/A,N/A
2856,4,4,-4.701198292,-78.58017439,2013,N/A,N/A,D/ND,N/A,N/A
2857,1,1,-7.471063639,-70.60313467,N/A,N/A,N/A,N/A,N/A,N/A
2858,3,5,-10.7726418,-58.59041353,1999,N/A,N/A,Deforestation,N/A,N/A
2859,2,2,-12.84451617,-64.34250596,N/A,N/A,N/A,N/A,N/A,N/A
2860,1,1,-6.682252988,-77.41326284,N/A,N/A,N/A,N/A,N/A,N/A
2861,1,1,-0.897821211,-55.22173122,N/A,N/A,N/A,N/A,N/A,N/A
2862,4,3,-10.1307057,-59.29648935,2003,N/A,N/A,D/ND,N/A,N/A
2863,1,1,-4.732459664,-57.22111155,N/A,N/A,N/A,N/A,N/A,N/A
2864,4,3,-4.389393057,-56.3177657,2015,N/A,N/A,D/ND,N/A,N/A
2865,1,1,3.157533308,-58.34005306,N/A,N/A,N/A,N/A,N/A,N/A
2866,1,1,2.943285113,-51.88026786,N/A,N/A,N/A,N/A,N/A,N/A
2867,4,7,-6.166709847,-51.86598464,2015,N/A,N/A,D/ND,N/A,N/A
2868,1,1,-13.95348639,-61.33683285,N/A,N/A,N/A,N/A,N/A,N/A
2869,2,2,-13.01214181,-67.83111337,N/A,N/A,N/A,N/A,N/A,N/A
2870,1,1,-0.134343051,-59.54711931,N/A,N/A,N/A,N/A,N/A,N/A
2871,1,1,-11.94359578,-54.32808717,N/A,N/A,N/A,N/A,N/A,N/A
2872,1,3,-2.926037459,-47.045535,N/A,N/A,N/A,N/A,N/A,N/A
2873,1,1,1.822187638,-51.62236154,N/A,N/A,N/A,N/A,N/A,N/A
2874,6,6,-10.20805065,-75.24490941,N/A,N/A,N/A,N/A,N/A,N/A
2875,2,2,-13.7440891,-65.66383791,N/A,N/A,N/A,N/A,N/A,N/A
2876,2,2,-10.51042357,-61.99682509,N/A,N/A,N/A,N/A,N/A,N/A
2877,1,1,2.930618867,-52.11930955,N/A,N/A,N/A,N/A,N/A,N/A
2878,1,1,-6.653147573,-59.57622473,N/A,N/A,N/A,N/A,N/A,N/A
2879,2,3,0.100386733,-62.9222695,N/A,N/A,N/A,N/A,N/A,N/A
2880,1,1,-10.71604794,-74.60485977,N/A,N/A,N/A,N/A,N/A,N/A
2881,1,1,-9.88142321,-71.24722673,N/A,N/A,N/A,N/A,N/A,N/A
2882,4,3,-3.748534933,-61.78769729,2015,N/A,N/A,D/ND,N/A,N/A
2883,1,1,-11.54016238,-71.1890159,N/A,N/A,N/A,N/A,N/A,N/A
2884,1,1,3.309797749,-65.7692103,N/A,N/A,N/A,N/A,N/A,N/A
2885,1,1,-7.170577177,-62.38085488,N/A,N/A,N/A,N/A,N/A,N/A
2886,1,1,-5.499710748,-75.78524605,N/A,N/A,N/A,N/A,N/A,N/A
2887,5,3,-2.384353343,-49.73859439,1999,2016,N/A,D/ND,Deforestation,N/A
2888,1,1,2.201366519,-71.36849929,N/A,N/A,N/A,N/A,N/A,N/A
2889,1,1,6.506273024,-65.14236589,N/A,N/A,N/A,N/A,N/A,N/A
2890,6,4,2.414267242,-72.57691301,N/A,N/A,N/A,N/A,N/A,N/A
2891,1,1,-4.30962266,-71.74821716,N/A,N/A,N/A,N/A,N/A,N/A
2892,1,1,3.838815619,-68.58758467,N/A,N/A,N/A,N/A,N/A,N/A
2893,1,1,-8.74415606,-71.81774677,N/A,N/A,N/A,N/A,N/A,N/A
2894,1,1,-5.063668509,-65.8885964,N/A,N/A,N/A,N/A,N/A,N/A
2895,1,1,-1.909234389,-60.16264494,N/A,N/A,N/A,N/A,N/A,N/A
2896,1,1,6.169674287,-64.62358881,N/A,N/A,N/A,N/A,N/A,N/A
2897,3,5,-6.064571399,-48.71074204,1996,N/A,N/A,Deforestation,N/A,N/A
2898,1,1,-7.077601545,-69.3276168,N/A,N/A,N/A,N/A,N/A,N/A
2899,3,4,-9.42651635,-63.21035921,2007,N/A,N/A,Deforestation,N/A,N/A
2900,2,2,-13.7537909,-62.80450036,N/A,N/A,N/A,N/A,N/A,N/A
2901,1,1,-3.807284753,-72.6324289,N/A,N/A,N/A,N/A,N/A,N/A
2902,1,1,-5.450123745,-62.35633087,N/A,N/A,N/A,N/A,N/A,N/A
2903,4,7,2.558446845,-74.244815,2004,N/A,N/A,D/ND,N/A,N/A
2904,2,2,-4.236320133,-62.12510451,N/A,N/A,N/A,N/A,N/A,N/A
2905,1,1,-2.319674642,-74.92394136,N/A,N/A,N/A,N/A,N/A,N/A
2906,6,4,-4.031234753,-47.41662904,N/A,N/A,N/A,N/A,N/A,N/A
2907,1,1,-1.421179695,-67.17058214,N/A,N/A,N/A,N/A,N/A,N/A
2908,1,1,-12.00342357,-71.17715814,N/A,N/A,N/A,N/A,N/A,N/A
2909,1,1,-1.696603161,-59.26415,N/A,N/A,N/A,N/A,N/A,N/A
2910,3,4,-3.185830239,-46.48336929,2010,N/A,N/A,Deforestation,N/A,N/A
2911,3,4,-3.842858038,-59.54550234,2015,N/A,N/A,Deforestation,N/A,N/A
2912,4,1,-2.320483126,-47.30047687,2009,N/A,N/A,D/ND,N/A,N/A
2913,1,1,3.72481941,-54.759548,N/A,N/A,N/A,N/A,N/A,N/A
2914,1,1,0.643957311,-75.20583269,N/A,N/A,N/A,N/A,N/A,N/A
2915,6,7,-10.95778458,-74.54584045,N/A,N/A,N/A,N/A,N/A,N/A
2916,1,1,7.848895048,-62.77701192,N/A,N/A,N/A,N/A,N/A,N/A
2917,2,7,-3.104981864,-47.21855052,N/A,N/A,N/A,N/A,N/A,N/A
2918,5,5,-11.28090859,-58.77771227,1999,2004,N/A,D/ND,Deforestation,N/A
2919,1,6,-12.45752195,-73.68049334,N/A,N/A,N/A,N/A,N/A,N/A
2920,1,1,-5.984801002,-67.11614423,N/A,N/A,N/A,N/A,N/A,N/A
2921,1,1,4.725722299,-56.56004133,N/A,N/A,N/A,N/A,N/A,N/A
2922,1,1,-2.70154847,-70.28647853,N/A,N/A,N/A,N/A,N/A,N/A
2923,1,1,0.649616698,-73.79907096,N/A,N/A,N/A,N/A,N/A,N/A
2924,1,1,3.730478796,-63.92128592,N/A,N/A,N/A,N/A,N/A,N/A
2925,1,1,-6.659345948,-54.07125883,N/A,N/A,N/A,N/A,N/A,N/A
2926,2,4,-14.56200517,-66.77981499,N/A,N/A,N/A,N/A,N/A,N/A
2927,1,1,-0.930160561,-54.93687544,N/A,N/A,N/A,N/A,N/A,N/A
2928,1,1,-7.23013548,-66.48148448,N/A,N/A,N/A,N/A,N/A,N/A
2929,4,7,-3.577136377,-53.82817472,2015,N/A,N/A,D/ND,N/A,N/A
2930,2,7,4.803875729,-65.46602889,N/A,N/A,N/A,N/A,N/A,N/A
2931,1,1,-1.371862186,-62.9271204,N/A,N/A,N/A,N/A,N/A,N/A
2932,1,1,-0.923153702,-71.73608991,N/A,N/A,N/A,N/A,N/A,N/A
2933,2,7,3.778448832,-59.63901697,N/A,N/A,N/A,N/A,N/A,N/A
2934,1,1,-4.85211526,-51.53881822,N/A,N/A,N/A,N/A,N/A,N/A
2935,1,1,-9.879267253,-69.40388377,N/A,N/A,N/A,N/A,N/A,N/A
2936,1,1,7.288615805,-60.6525861,N/A,N/A,N/A,N/A,N/A,N/A
2937,1,1,-8.101950463,-76.29863324,N/A,N/A,N/A,N/A,N/A,N/A
2938,1,1,0.140541426,-55.36025144,N/A,N/A,N/A,N/A,N/A,N/A
2939,1,1,-0.5151389,-50.38807634,N/A,N/A,N/A,N/A,N/A,N/A
2940,1,1,-6.965222303,-75.07297186,N/A,N/A,N/A,N/A,N/A,N/A
2941,1,7,-0.852815615,-56.27922797,N/A,N/A,N/A,N/A,N/A,N/A
2942,1,1,-2.190856231,-76.10324966,N/A,N/A,N/A,N/A,N/A,N/A
2943,1,1,-8.304071402,-56.17897599,N/A,N/A,N/A,N/A,N/A,N/A
2944,1,1,-6.516244324,-67.8445881,N/A,N/A,N/A,N/A,N/A,N/A
2945,1,1,-0.591405867,-55.08294151,N/A,N/A,N/A,N/A,N/A,N/A
2946,1,1,-4.875830783,-55.0532971,N/A,N/A,N/A,N/A,N/A,N/A
2947,2,6,-13.83922069,-65.28977943,N/A,N/A,N/A,N/A,N/A,N/A
2948,1,1,-8.500532955,-65.05397167,N/A,N/A,N/A,N/A,N/A,N/A
2949,1,1,-8.658187287,-60.34670975,N/A,N/A,N/A,N/A,N/A,N/A
2950,1,1,-11.39113188,-60.27179025,N/A,N/A,N/A,N/A,N/A,N/A
2951,2,2,4.027461829,-51.46201226,N/A,N/A,N/A,N/A,N/A,N/A
2952,1,1,8.474930969,-61.77018015,N/A,N/A,N/A,N/A,N/A,N/A
2953,1,1,-11.52857411,-55.47101371,N/A,N/A,N/A,N/A,N/A,N/A
2954,4,4,-9.789256061,-64.47806174,2001,2007,N/A,D/ND,D/ND,N/A
2955,4,4,-8.75358837,-50.37729655,2007,2017,N/A,D/ND,D/ND,N/A
2956,2,2,-11.2906104,-63.29282455,N/A,N/A,N/A,N/A,N/A,N/A
2957,1,1,-4.923531325,-67.56754766,N/A,N/A,N/A,N/A,N/A,N/A
2958,1,1,-6.192581327,-65.6096695,N/A,N/A,N/A,N/A,N/A,N/A
2959,1,1,3.375284933,-67.59261066,N/A,N/A,N/A,N/A,N/A,N/A
2960,1,1,-6.017409846,-59.92036931,N/A,N/A,N/A,N/A,N/A,N/A
2961,2,4,2.411841791,-59.89315036,N/A,N/A,N/A,N/A,N/A,N/A
2962,3,4,-15.99814181,-63.16508412,2000,N/A,N/A,Deforestation,N/A,N/A
2963,1,1,-10.23634758,-57.82504891,N/A,N/A,N/A,N/A,N/A,N/A
2964,1,1,4.517941974,-68.64310055,N/A,N/A,N/A,N/A,N/A,N/A
2965,1,1,-5.170927354,-65.3560751,N/A,N/A,N/A,N/A,N/A,N/A
2966,1,1,2.469513632,-65.83146354,N/A,N/A,N/A,N/A,N/A,N/A
2967,1,1,-5.886704973,-56.79989151,N/A,N/A,N/A,N/A,N/A,N/A
2968,1,1,-2.605877892,-60.70001715,N/A,N/A,N/A,N/A,N/A,N/A
2969,3,4,-12.97845498,-52.78954259,1998,N/A,N/A,Deforestation,N/A,N/A
2970,1,1,-4.022071937,-66.01040795,N/A,N/A,N/A,N/A,N/A,N/A
2971,1,1,-14.84497448,-62.96835307,N/A,N/A,N/A,N/A,N/A,N/A
2972,1,1,2.587282766,-58.29019657,N/A,N/A,N/A,N/A,N/A,N/A
2973,1,1,-5.031329159,-56.72793646,N/A,N/A,N/A,N/A,N/A,N/A
2974,1,1,-5.939256417,-55.74482021,N/A,N/A,N/A,N/A,N/A,N/A
2975,1,1,-9.88142321,-71.78810236,N/A,N/A,N/A,N/A,N/A,N/A
2976,1,3,-8.426152449,-53.22854927,N/A,N/A,N/A,N/A,N/A,N/A
2977,2,7,2.843302622,-50.93973175,N/A,N/A,N/A,N/A,N/A,N/A
2978,1,1,-10.19915733,-51.84496407,N/A,N/A,N/A,N/A,N/A,N/A
2979,1,1,-3.448048471,-74.80509424,N/A,N/A,N/A,N/A,N/A,N/A
2980,1,1,-10.34576238,-70.34495886,N/A,N/A,N/A,N/A,N/A,N/A
2981,1,1,-5.310795044,-73.97235598,N/A,N/A,N/A,N/A,N/A,N/A
2982,1,1,-2.783205329,-67.27406806,N/A,N/A,N/A,N/A,N/A,N/A
2983,1,6,-14.14294109,-69.17023196,N/A,N/A,N/A,N/A,N/A,N/A
2984,1,1,-5.37816869,-74.47253793,N/A,N/A,N/A,N/A,N/A,N/A
2985,1,1,-6.352122121,-64.48075668,N/A,N/A,N/A,N/A,N/A,N/A
2986,1,4,-17.5116234,-64.01075813,N/A,N/A,N/A,N/A,N/A,N/A
2987,1,1,-3.652055872,-55.03497147,N/A,N/A,N/A,N/A,N/A,N/A
2988,2,7,-3.283117785,-60.8417713,N/A,N/A,N/A,N/A,N/A,N/A
2989,4,1,-10.08516112,-65.40215867,2014,N/A,N/A,D/ND,N/A,N/A
2990,4,3,-2.475712007,-48.12351334,2004,2016,N/A,D/ND,D/ND,N/A
2991,4,5,-2.431245401,-55.30096263,1999,2001,N/A,D/ND,N/A,N/A
2992,2,7,-4.97850822,-76.90876898,N/A,N/A,N/A,N/A,N/A,N/A
2993,3,5,-6.075081688,-51.30893934,2003,N/A,N/A,Deforestation,N/A,N/A
2994,1,1,1.651058576,-69.83264965,N/A,N/A,N/A,N/A,N/A,N/A
2995,2,7,-2.971582044,-46.28556027,N/A,N/A,N/A,N/A,N/A,N/A
2996,1,1,-12.06783278,-72.77337457,N/A,N/A,N/A,N/A,N/A,N/A
2997,2,7,-6.572838187,-52.23977363,N/A,N/A,N/A,N/A,N/A,N/A
2998,3,4,-2.909867784,-49.09396334,2007,N/A,N/A,Deforestation,N/A,N/A
2999,2,2,-13.83625625,-64.5246843,N/A,N/A,N/A,N/A,N/A,N/A
3000,4,3,-12.50603098,-54.46687689,2000,N/A,N/A,D/ND,N/A,N/A
3001,4,3,-3.694097027,-57.84526101,1998,N/A,N/A,D/ND,N/A,N/A
3002,3,5,-5.783758041,-51.11193879,2000,2007,N/A,Deforestation,Deforestation,N/A
3003,1,1,-0.386050993,-67.70579839,N/A,N/A,N/A,N/A,N/A,N/A
3004,1,1,-13.20833386,-71.2685168,N/A,N/A,N/A,N/A,N/A,N/A
3005,1,1,1.614676807,-64.74405289,N/A,N/A,N/A,N/A,N/A,N/A
3006,4,1,-6.896770678,-50.16978572,1997,2003,2014,D/ND,D/ND,D/ND
3007,1,1,-7.693666167,-76.4398484,N/A,N/A,N/A,N/A,N/A,N/A
3008,5,7,2.052066519,-60.73020054,1998,2016,N/A,D/ND,Deforestation,N/A
3009,2,2,-8.656839814,-50.46110937,N/A,N/A,N/A,N/A,N/A,N/A
3010,3,3,-0.21303547,-60.92774007,2001,N/A,N/A,Deforestation,N/A,N/A
3011,1,1,-6.464770858,-62.09842455,N/A,N/A,N/A,N/A,N/A,N/A
3012,1,1,-8.29275263,-57.69919494,N/A,N/A,N/A,N/A,N/A,N/A
3013,1,1,6.922911653,-65.20839206,N/A,N/A,N/A,N/A,N/A,N/A
3014,1,1,-12.86607574,-69.31414207,N/A,N/A,N/A,N/A,N/A,N/A
3015,4,3,-11.63933639,-66.75529098,2010,N/A,N/A,D/ND,N/A,N/A
3016,1,1,-5.798041254,-77.0122549,N/A,N/A,N/A,N/A,N/A,N/A
3017,3,5,-7.254120498,-55.08994837,2007,N/A,N/A,Deforestation,N/A,N/A
3018,1,1,-7.043375732,-67.0479621,N/A,N/A,N/A,N/A,N/A,N/A
3019,1,1,5.316993419,-56.94353212,N/A,N/A,N/A,N/A,N/A,N/A
3020,4,3,2.47059161,-61.20666697,1998,2016,N/A,D/ND,D/ND,N/A
3021,1,2,4.368641974,-65.67569567,N/A,N/A,N/A,N/A,N/A,N/A
3022,1,1,2.696697567,-71.10735904,N/A,N/A,N/A,N/A,N/A,N/A
